acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
-0.053608,0.007956,-0.044883,-0.027409,0.007426,0.049988,0.022764,-0.00424,0.032503
-0.044156,0.003176,-0.056783,-0.029021,0.007603,0.04837,0.021881,-0.004005,0.034074
-0.058535,0.034287,-0.04721,-0.030715,0.008215,0.046715,0.020944,-0.003757,0.035592
-0.051437,0.017543,-0.083043,-0.03253,0.009064,0.044629,0.019948,-0.003485,0.037051
-0.032376,-0.013519,-0.071023,-0.033916,0.009125,0.042151,0.0189,-0.003199,0.038437
-0.027633,-0.025458,-0.059005,-0.03491,0.008477,0.040072,0.017813,-0.002922,0.039749
-0.051624,0.02007,-0.075625,-0.036224,0.008383,0.037918,0.016687,-0.002657,0.040993
-0.056491,0.022449,-0.02772,-0.038015,0.009081,0.036281,0.015511,-0.002383,0.042178
-0.008697,-0.030187,-0.075531,-0.0391,0.008949,0.034648,0.014286,-0.002099,0.04331
-0.049458,0.046429,-0.097062,-0.040071,0.009214,0.031871,0.013028,-0.001813,0.044372
-0.006371,-0.015719,-0.07074,-0.041004,0.009717,0.029175,0.011738,-0.001514,0.045345
0.007884,-0.034816,-0.07541,-0.040993,0.008881,0.026837,0.010432,-0.001221,0.046238
-0.032876,0.008261,-0.061057,-0.041421,0.008441,0.02466,0.009119,-0.000949,0.047059
0.022077,-0.030057,-0.094565,-0.041617,0.008079,0.022167,0.007796,-0.000691,0.047805
0.029273,-0.053959,-0.101695,-0.040789,0.006691,0.019005,0.006482,-0.000461,0.04846
-0.016292,0.049036,-0.0849,-0.040595,0.006609,0.016003,0.005185,-0.000255,0.049015
-0.004389,-0.018015,-0.101646,-0.040959,0.00712,0.013002,0.003885,-4.20E-05,0.049474
-0.030731,0.051442,-0.068088,-0.041562,0.007672,0.010279,0.002568,0.000188,0.049841
-0.052366,0.046663,-0.068071,-0.042959,0.009291,0.008111,0.001217,0.000454,0.050129
0.057606,-0.056183,-0.12072,-0.0429,0.009134,0.005074,-0.000156,0.000744,0.050334
0.048034,-0.051352,-0.123063,-0.041185,0.007361,0.001131,-0.001501,0.001003,0.050426
-0.011844,0.037228,-0.077651,-0.040618,0.00713,-0.002102,-0.002809,0.001229,0.050402
0.038309,-0.039337,-0.10638,-0.040214,0.007097,-0.00506,-0.004102,0.00145,0.050279
-0.03108,0.020509,-0.079999,-0.040128,0.006789,-0.008056,-0.005388,0.001666,0.050059
0.064578,-0.058409,-0.111088,-0.03961,0.006166,-0.01113,-0.006664,0.001866,0.049742
0.052559,-0.039261,-0.09197,-0.037714,0.004558,-0.014402,-0.007902,0.00203,0.049322
-0.00496,0.070795,-0.065696,-0.036966,0.005082,-0.016926,-0.009097,0.002176,0.048809
-0.016976,0.05405,-0.068061,-0.037368,0.007146,-0.019055,-0.010287,0.002365,0.048222
0.004548,0.00867,-0.077685,-0.037613,0.008185,-0.021382,-0.01149,0.002606,0.047563
-0.005112,-0.000916,-0.082507,-0.037665,0.008318,-0.023949,-0.012698,0.002866,0.046826
0.04505,-0.039137,-0.087235,-0.037049,0.007662,-0.026674,-0.013898,0.003117,0.046004
-0.02433,-0.034308,-0.080098,-0.036752,0.006456,-0.029359,-0.015085,0.003338,0.045094
0.006713,0.044659,-0.061001,-0.037089,0.006632,-0.031613,-0.016273,0.003542,0.044106
0.042561,-0.029554,-0.089763,-0.036323,0.006888,-0.034027,-0.017455,0.003753,0.043043
0.037714,-0.005603,-0.089794,-0.035047,0.006314,-0.036918,-0.018606,0.00396,0.041894
0.032869,-0.024703,-0.085023,-0.033932,0.005821,-0.039731,-0.019718,0.004149,0.040653
0.035282,0.0017,-0.056326,-0.032858,0.005449,-0.041993,-0.020795,0.004324,0.039331
0.023281,0.008881,-0.061171,-0.031944,0.005631,-0.043863,-0.021841,0.004496,0.037942
0.05198,-0.017477,-0.044443,-0.030754,0.005497,-0.045538,-0.022854,0.004669,0.036497
0.042336,0.008924,-0.07322,-0.029252,0.005365,-0.047413,-0.023824,0.004838,0.034995
0.023182,0.006494,-0.063657,-0.028225,0.005628,-0.049607,-0.024754,0.00501,0.033428
0.023153,-0.058013,-0.051741,-0.027516,0.004787,-0.051448,-0.025657,0.005172,0.031796
0.020674,0.025756,-0.039828,-0.026849,0.004264,-0.052897,-0.026539,0.005312,0.030112
0.080469,-0.036496,-0.068615,-0.025237,0.004096,-0.054626,-0.027384,0.005441,0.028377
0.094862,-0.062758,-0.061511,-0.022402,0.002468,-0.056715,-0.028159,0.00554,0.02658
0.094841,-0.062739,-0.061569,-0.01933,0.000407,-0.05869,-0.028837,0.005579,0.024718
0.094822,-0.06272,-0.061628,-0.016259,-0.001652,-0.060668,-0.029415,0.00555,0.022793
0.011056,0.049781,-0.056884,-0.014571,-0.001855,-0.062571,-0.029917,0.005485,0.020805
0.006236,0.052152,-0.049788,-0.014345,-0.000163,-0.06428,-0.030389,0.005444,0.018759
0.066044,-0.017261,-0.028278,-0.013213,0.000424,-0.065519,-0.030841,0.005441,0.016665
0.094768,-0.026757,-0.02599,-0.010619,-0.000291,-0.066368,-0.031232,0.005436,0.014538
0.07799,-0.055473,-0.038022,-0.007829,-0.001636,-0.067379,-0.031537,0.005398,0.012382
0.077985,-0.084191,-0.05486,-0.005316,-0.003929,-0.068869,-0.031756,0.0053,0.010186
0.00855,0.045077,-0.021391,-0.003949,-0.004562,-0.070086,-0.031912,0.005154,0.007946
0.07798,-0.048267,0.002466,-0.002582,-0.004603,-0.07036,-0.032026,0.004997,0.005683
0.092299,-0.045801,-0.004765,0.000166,-0.006143,-0.070362,-0.032073,0.004815,0.003416
0.001395,0.018741,0.014285,0.001652,-0.006577,-0.070171,-0.032052,0.0046,0.001153
0.085149,-0.043419,0.014211,0.003019,-0.006972,-0.069669,-0.031986,0.004372,-0.001098
0.025337,0.057113,0.021295,0.004782,-0.006733,-0.069053,-0.03187,0.004142,-0.003329
0.022994,0.047515,0.047501,0.005519,-0.004994,-0.06789,-0.031715,0.003945,-0.005531
0.068411,-0.024257,0.025949,0.006968,-0.004598,-0.066653,-0.031525,0.003783,-0.007692
0.068426,0.002135,0.013908,0.009166,-0.00495,-0.065973,-0.031277,0.003622,-0.009821
0.023038,0.011659,0.023344,0.010617,-0.004709,-0.065338,-0.030971,0.00346,-0.011928
0.090037,-0.045699,0.013754,0.012424,-0.005258,-0.064707,-0.030612,0.003294,-0.014014
-0.005654,0.042767,0.037605,0.013759,-0.005293,-0.063844,-0.030203,0.003118,-0.016074
0.020651,0.02846,0.051846,0.01395,-0.004105,-0.062354,-0.029771,0.002961,-0.018096
0.008713,-0.007423,0.025487,0.014378,-0.003745,-0.061066,-0.029331,0.002831,-0.020072
0.044634,0.011709,0.032569,0.015203,-0.003661,-0.060099,-0.028871,0.002708,-0.02201
0.037505,-0.014564,0.020528,0.016504,-0.003695,-0.059215,-0.028378,0.002586,-0.023918
0.059112,-0.000239,0.04438,0.018044,-0.003926,-0.058139,-0.02784,0.00246,-0.025793
0.059147,-0.00739,0.073038,0.019943,-0.004038,-0.056199,-0.027247,0.002329,-0.027619
0.071147,-0.0217,0.058547,0.022041,-0.004505,-0.054027,-0.026589,0.002189,-0.029377
0.023329,0.023711,0.048959,0.02355,-0.004459,-0.052255,-0.025873,0.002042,-0.03107
0.028175,-0.038457,0.070362,0.02435,-0.004689,-0.05029,-0.025121,0.001892,-0.032702
0.061658,-0.052867,0.084704,0.025784,-0.006183,-0.047737,-0.024333,0.001715,-0.03426
-0.012436,0.047656,0.08218,0.02655,-0.006256,-0.044991,-0.023511,0.001512,-0.03573
0.018697,0.06443,0.070145,0.026608,-0.004394,-0.042487,-0.022676,0.001338,-0.037115
-0.009988,0.047665,0.070075,0.026707,-0.002531,-0.040185,-0.02184,0.001227,-0.03842
-0.029062,0.078756,0.062846,0.02602,-0.000432,-0.038005,-0.021016,0.001181,-0.039653
0.059543,-0.04804,0.086707,0.026482,8.70E-05,-0.035553,-0.020196,0.001179,-0.040809
-0.009835,0.062091,0.103409,0.027263,0.000331,-0.032433,-0.019357,0.00119,-0.041875
-0.019293,0.030909,0.10099,0.026744,0.001878,-0.029079,-0.018514,0.001231,-0.042834
0.059706,-0.052838,0.081705,0.027374,0.001529,-0.026085,-0.017671,0.001291,-0.04369
-0.050365,0.069256,0.093606,0.027494,0.001812,-0.023215,-0.016817,0.001351,-0.044449
0.043053,-0.019296,0.095996,0.02734,0.002648,-0.02011,-0.015965,0.00143,-0.045111
0.062236,-0.026455,0.09829,0.029046,0.001905,-0.01693,-0.015088,0.001511,-0.04567
-0.047733,0.064453,0.086268,0.029255,0.002544,-0.013911,-0.01418,0.00159,-0.046128
0.040883,-0.050383,0.086212,0.029115,0.002787,-0.011094,-0.013272,0.001684,-0.046491
0.06007,-0.067152,0.086157,0.030754,0.000859,-0.008279,-0.01234,0.00175,-0.046761
-0.004491,0.040524,0.114837,0.031647,0.000431,-0.004994,-0.011367,0.001778,-0.046933
0.021856,-0.052837,0.086052,0.031912,0.000239,-0.001711,-0.010376,0.001796,-0.046997
-0.006713,0.009434,0.088454,0.032141,-0.000466,0.001135,-0.009377,0.0018,-0.046961
-0.009097,0.009431,0.071637,0.031862,-0.000145,0.003742,-0.00838,0.001797,-0.046836
0.022058,-0.038428,0.083555,0.032059,-0.000613,0.006267,-0.007384,0.001793,-0.046628
0.014968,-0.014502,0.104987,0.032656,-0.001476,0.009341,-0.006376,0.001766,-0.046329
-0.018403,0.030899,0.083468,0.032587,-0.001196,0.012413,-0.00536,0.00173,-0.04593
0.007949,-0.021668,0.040376,0.032404,-0.001034,0.014419,-0.004348,0.001702,-0.045448
-0.00875,-0.000195,0.088194,0.032382,-0.001385,0.016501,-0.003341,0.001671,-0.0449
0.017701,-0.021676,0.085706,0.032524,-0.001737,0.019331,-0.002331,0.001628,-0.044273
-0.020572,0.01176,0.088123,0.032472,-0.001892,0.022158,-0.00132,0.001577,-0.043553
0.003428,-0.012174,0.080833,0.032187,-0.00189,0.024905,-0.000315,0.001524,-0.042743
0.010659,-0.033655,0.083253,0.032419,-0.002638,0.027571,0.000689,0.001459,-0.041846
-0.008393,0.00939,0.056844,0.032459,-0.00303,0.029841,0.001698,0.001375,-0.040868
0.015608,-0.014544,0.102319,0.032582,-0.003108,0.032424,0.002709,0.001284,-0.039811
-0.044141,-0.026515,0.085524,0.032117,-0.003778,0.035481,0.003715,0.00118,-0.038663
-0.039264,0.023689,0.087952,0.030749,-0.003817,0.0383,0.004691,0.001065,-0.03742
0.00631,-0.052908,0.049586,0.030215,-0.004293,0.040527,0.005636,0.000942,-0.036094
0.035017,-0.079197,0.054371,0.030909,-0.006466,0.042199,0.006583,0.000775,-0.034706
-0.041404,0.05956,0.066316,0.030818,-0.006783,0.044147,0.007541,0.000567,-0.03326
0.01123,-0.033709,0.092581,0.030337,-0.006351,0.046725,0.00849,0.000361,-0.03174
-0.058033,0.07396,0.056673,0.029583,-0.005681,0.049144,0.009418,0.000173,-0.030139
-0.098661,0.042767,0.018414,0.027017,-0.00375,0.05034,0.010293,2.90E-05,-0.02848
0.037818,-0.057662,0.028012,0.026036,-0.003991,0.051063,0.01111,-8.80E-05,-0.026791
-0.048314,0.073935,0.066247,0.025887,-0.003717,0.052575,0.011908,-0.000204,-0.025066
-0.031477,0.083439,0.047115,0.024596,-0.001116,0.054403,0.012684,-0.000272,-0.023288
0.016446,-0.067299,0.054267,0.024376,-0.000846,0.056033,0.013435,-0.000294,-0.021454
-0.069591,0.0236,0.023173,0.023529,-0.001563,0.057269,0.014169,-0.000322,-0.019574
0.028541,-0.072123,0.004046,0.022883,-0.00236,0.057676,0.01488,-0.000375,-0.017669
0.019092,-0.045752,-0.000763,0.023703,-0.004302,0.057689,0.015595,-0.000474,-0.015758
-0.059887,0.071427,0.032675,0.023065,-0.003876,0.058175,0.016313,-0.000597,-0.013839
0.002447,-0.01949,-0.000767,0.022154,-0.003016,0.058662,0.017007,-0.000699,-0.011907
0.002507,-0.0195,-0.000767,0.022274,-0.003658,0.058597,0.017689,-0.000798,-0.009968
0.002566,-0.01951,-0.000766,0.022398,-0.004299,0.058532,0.018376,-0.000918,-0.008033
-0.011792,-0.024326,-0.012728,0.022288,-0.005021,0.058271,0.019065,-0.00106,-0.006105
-0.030859,0.028326,-0.012725,0.021627,-0.004954,0.057814,0.019742,-0.001213,-0.004189
-0.006875,-0.002772,-0.010367,0.021049,-0.004531,0.057396,0.020399,-0.001358,-0.002289
-0.042714,-0.007588,-0.005557,0.020278,-0.004702,0.057097,0.021036,-0.001499,-0.000403
-0.028246,-0.019563,-0.012711,0.019154,-0.00515,0.05676,0.021643,-0.00165,0.001472
-0.035453,0.033088,-0.029474,0.018153,-0.004926,0.056029,0.022216,-0.001805,0.003329
-0.032953,0.023467,-0.036626,0.017074,-0.003994,0.054904,0.022757,-0.001941,0.005154
-0.032906,-0.026754,0.001628,0.016039,-0.004048,0.054294,0.023264,-0.002063,0.006949
-0.068752,0.040214,-0.051026,0.014415,-0.003827,0.053447,0.023728,-0.002181,0.008719
0.007881,-0.031581,-0.027089,0.013465,-0.003686,0.052126,0.024152,-0.002294,0.010452
-0.011298,-0.026787,-0.034239,0.013464,-0.004651,0.051084,0.024561,-0.002421,0.012145
-0.066273,0.028217,-0.053353,0.01224,-0.004629,0.049609,0.024952,-0.002563,0.013796
0.01516,0.083221,-0.041379,0.011454,-0.002792,0.048017,0.025312,-0.002675,0.015395
-0.011183,-0.048395,-0.058139,0.011578,-0.00222,0.046348,0.025662,-0.002747,0.01694
-0.080482,0.035343,-0.060483,0.010124,-0.002438,0.044364,0.025992,-0.002814,0.018424
0.005653,-0.048417,-0.065278,0.008949,-0.002657,0.042263,0.02628,-0.002887,0.019839
-0.094835,0.073665,-0.065268,0.007538,-0.002243,0.040084,0.026527,-0.002958,0.021183
-0.075585,0.066397,-0.070063,0.004788,6.40E-05,0.037827,0.026707,-0.002984,0.022453
0.012897,-0.034034,-0.053283,0.003815,0.000594,0.035768,0.026828,-0.002963,0.023651
-0.011006,-0.00541,-0.077201,0.003909,-6.00E-05,0.033593,0.026936,-0.002945,0.024779
0.032165,-0.08917,-0.10112,0.004321,-0.001625,0.03063,0.027054,-0.002963,0.025821
0.01777,-0.065252,-0.108269,0.005208,-0.004178,0.027154,0.027196,-0.003049,0.026757
-0.073119,0.078306,-0.048439,0.004359,-0.003967,0.024549,0.02734,-0.003175,0.027591
-0.051528,0.066331,-0.065199,0.002366,-0.001585,0.022656,0.027438,-0.003257,0.028351
-0.025232,-0.022135,-0.077154,0.001164,-0.000861,0.020289,0.027486,-0.003289,0.02904
-0.058759,0.051992,-0.084304,-0.000157,-0.000374,0.017608,0.027495,-0.003301,0.029645
-0.07542,0.018443,-0.058014,-0.002307,0.000783,0.015244,0.027448,-0.003286,0.030166
-0.073058,0.035202,-0.034078,-0.004692,0.001662,0.01371,0.027327,-0.003237,0.030623
-0.049124,0.044802,-0.048388,-0.006643,0.002976,0.012335,0.027138,-0.003153,0.031031
-0.04912,-0.026993,-0.07231,-0.0082,0.003264,0.01033,0.026892,-0.003042,0.031383
-0.029995,0.00173,-0.057986,-0.009441,0.002841,0.008168,0.026602,-0.002934,0.031667
-0.034801,-0.015049,-0.077103,-0.010446,0.002615,0.005927,0.026277,-0.002837,0.031877
-0.018033,0.006417,-0.067487,-0.011254,0.002465,0.00353,0.025923,-0.002746,0.03201
-0.056283,0.008859,-0.043554,-0.012416,0.002711,0.001688,0.025539,-0.002654,0.032073
-0.05629,-0.005567,-0.057965,-0.01421,0.002758,3.00E-06,0.025108,-0.002557,0.032078
-0.025211,0.004034,-0.103367,-0.015493,0.002726,-0.002668,0.024628,-0.002461,0.03201
-0.006098,0.023148,-0.098657,-0.015947,0.003167,-0.006009,0.024122,-0.002357,0.031844
-0.008463,-0.019913,-0.055505,-0.016126,0.003213,-0.00856,0.023606,-0.002246,0.031579
-0.061139,0.044703,-0.043539,-0.017213,0.003615,-0.010202,0.023072,-0.002128,0.031246
-0.058801,0.025571,-0.069918,-0.019132,0.004766,-0.01208,0.022489,-0.001985,0.030854
-0.061172,-0.053479,-0.089041,-0.021052,0.004298,-0.014708,0.021845,-0.00183,0.030388
-0.044422,0.051835,-0.098652,-0.022735,0.004263,-0.01781,0.021144,-0.001685,0.029827
-0.00855,-0.065461,-0.055503,-0.023552,0.004031,-0.020358,0.020403,-0.001543,0.029173
-0.003768,-0.008003,-0.053151,-0.023698,0.002811,-0.022155,0.019647,-0.001426,0.028447
-0.051648,0.068578,-0.0508,-0.024556,0.003802,-0.023874,0.018877,-0.001313,0.027663
0.017659,-0.067841,-0.031582,-0.025062,0.003806,-0.025236,0.018085,-0.001184,0.026828
0.027242,-0.072654,-0.098663,-0.024268,0.00148,-0.027388,0.0173,-0.001094,0.025935
-0.070952,0.044625,-0.055518,-0.024936,0.001009,-0.029934,0.016519,-0.00105,0.024965
-0.003905,-0.046291,-0.043558,-0.02612,0.000973,-0.03157,0.015709,-0.001014,0.023926
-0.066209,0.039804,-0.034051,-0.027226,0.000858,-0.032852,0.014862,-0.000982,0.022838
-0.078207,0.032637,-0.022093,-0.02956,0.002045,-0.033779,0.01396,-0.000932,0.021714
0.027082,-0.046314,-0.069956,-0.030356,0.001811,-0.035298,0.013008,-0.000866,0.02055
0.027046,-0.039163,-0.053193,-0.029416,0.000392,-0.037331,0.012059,-0.000828,0.019327
-0.00653,-0.063099,-0.036432,-0.029033,-0.001303,-0.038809,0.011134,-0.000842,0.018047
0.012554,-0.003285,-0.031634,-0.02889,-0.002407,-0.039932,0.010218,-0.000902,0.016723
-0.090357,0.039759,-0.014972,-0.030131,-0.001814,-0.0407,0.009286,-0.000971,0.015368
0.024438,-0.034387,-0.017334,-0.031178,-0.001733,-0.041232,0.008317,-0.001029,0.013992
0.031654,-0.041651,-0.029308,-0.030213,-0.002996,-0.042001,0.007348,-0.001107,0.012595
-0.042625,0.042091,-0.003035,-0.030357,-0.002997,-0.042533,0.006394,-0.001206,0.011176
0.005188,-0.022443,-0.010204,-0.030938,-0.002681,-0.04275,0.005429,-0.0013,0.009745
-0.033102,-0.000973,-0.010215,-0.031364,-0.003076,-0.043085,0.004448,-0.001395,0.008305
-0.033147,0.008631,0.006544,-0.032425,-0.002958,-0.043143,0.003443,-0.001496,0.006859
0.0027,0.01343,0.004179,-0.032896,-0.002602,-0.042964,0.002414,-0.001589,0.005415
0.005007,-0.010504,-0.010248,-0.032739,-0.002561,-0.043062,0.001381,-0.001675,0.003972
-0.018968,0.015772,0.018474,-0.032942,-0.002482,-0.042923,0.000348,-0.00176,0.00253
-0.004599,-0.020127,-0.005466,-0.033305,-0.002562,-0.042706,-0.000693,-0.001845,0.001094
0.019281,-0.015327,0.013645,-0.033038,-0.003155,-0.042568,-0.001736,-0.001942,-0.000336
0.002464,-0.008174,-0.000684,-0.032656,-0.00355,-0.042351,-0.002767,-0.002055,-0.001761
-0.004744,0.032518,0.018427,-0.032673,-0.003156,-0.042055,-0.003791,-0.002168,-0.003176
0.019136,0.020548,0.030379,-0.032417,-0.002288,-0.041246,-0.004811,-0.002261,-0.004573
0.033405,-0.02496,0.018403,-0.031532,-0.002368,-0.040438,-0.005812,-0.002341,-0.005944
0.002269,0.013379,0.011232,-0.030928,-0.002567,-0.039945,-0.006787,-0.002425,-0.007292
-0.007391,0.058779,0.018379,-0.030999,-0.001383,-0.039453,-0.007754,-0.002494,-0.008625
-0.00744,0.058774,0.018367,-0.031231,0.00055,-0.038842,-0.008724,-0.002512,-0.009939
-0.007489,0.058769,0.018355,-0.031467,0.002482,-0.038232,-0.009703,-0.002466,-0.011233
0.040319,-0.048913,0.030307,-0.030917,0.002638,-0.037425,-0.010676,-0.002386,-0.012503
-0.017098,0.070723,0.05187,-0.030527,0.002991,-0.036065,-0.011633,-0.002297,-0.013737
0.064151,-0.072851,0.01832,-0.029746,0.00295,-0.034902,-0.01257,-0.002204,-0.01493
0.071261,-0.056086,0.020663,-0.027508,0.000816,-0.034254,-0.013458,-0.002146,-0.016093
-0.012535,0.034817,0.058996,-0.026538,0.000459,-0.032935,-0.014293,-0.00213,-0.017223
0.061654,0.046777,0.070949,-0.025727,0.0018,-0.030786,-0.015098,-0.002098,-0.018295
0.001787,0.080312,0.097221,-0.024683,0.003891,-0.028006,-0.015873,-0.00201,-0.019286
-0.00787,0.056379,0.075734,-0.024787,0.006141,-0.025147,-0.016632,-0.00185,-0.020184
0.080639,-0.092,0.03738,-0.023591,0.005548,-0.023275,-0.017373,-0.001663,-0.021004
-0.000801,0.049212,0.05414,-0.022281,0.004836,-0.021759,-0.018073,-0.001498,-0.021768
-0.000846,0.053915,0.080413,-0.022317,0.006533,-0.019533,-0.018753,-0.001316,-0.02247
0.058931,-0.03935,0.090015,-0.021368,0.006768,-0.016715,-0.019417,-0.001103,-0.023088
0.020643,0.03243,0.075689,-0.020067,0.00665,-0.013974,-0.020045,-0.000888,-0.023614
0.066104,-0.053774,0.051753,-0.018649,0.006293,-0.011865,-0.020628,-0.000681,-0.024061
0.075575,-0.044168,0.049293,-0.016327,0.004673,-0.01019,-0.02115,-0.000507,-0.024445
0.003751,0.041931,0.092337,-0.015034,0.004632,-0.007846,-0.021613,-0.00036,-0.024762
0.003712,0.046732,0.080367,-0.014929,0.006091,-0.004989,-0.022053,-0.00019,-0.024993
0.065946,0.001323,0.073202,-0.013799,0.00688,-0.002447,-0.022473,1.70E-05,-0.025135
0.027565,0.017991,0.061232,-0.012277,0.007196,-0.000221,-0.02285,0.000242,-0.025198
0.058616,-0.027418,0.046909,-0.010878,0.007037,0.001572,-0.02318,0.00047,-0.025194
0.087315,-0.013104,0.056416,-0.008494,0.006365,0.003286,-0.023447,0.000683,-0.025133
0.027461,-0.003498,0.066022,-0.006625,0.006089,0.005315,-0.023645,0.000881,-0.025009
0.056162,-0.003502,0.058859,-0.005272,0.005971,0.007385,-0.023791,0.001073,-0.024818
0.029849,-0.001152,0.051697,-0.00388,0.005891,0.009219,-0.023892,0.001261,-0.024562
0.068065,-0.027438,0.054047,-0.002293,0.005418,0.010974,-0.023945,0.00144,-0.024246
0.056073,0.013256,0.073167,-0.000275,0.005182,0.013084,-0.023939,0.001607,-0.023867
0.056045,-0.020287,0.049236,0.001543,0.005064,0.015115,-0.023871,0.001768,-0.023418
0.063178,-0.02745,0.075614,0.003478,0.004275,0.017186,-0.023741,0.001915,-0.022902
0.03442,-0.008332,0.044427,0.005055,0.003683,0.019179,-0.023555,0.002038,-0.022319
0.041654,0.001275,0.027754,0.006276,0.003566,0.020383,-0.023323,0.00215,-0.021682
0.084683,-0.070515,0.042071,0.008325,0.002423,0.021548,-0.023039,0.002241,-0.021006
0.003267,0.04667,0.070803,0.009739,0.002029,0.023423,-0.022698,0.002306,-0.02028
0.06552,-0.041888,0.018141,0.010837,0.002107,0.024905,-0.022316,0.002366,-0.019497
0.103748,-0.068175,0.025299,0.013591,0.000291,0.025636,-0.021873,0.002398,-0.018678
0.003214,0.053815,0.065997,0.015317,5.40E-05,0.027157,-0.021356,0.002395,-0.017822
0.082142,-0.05622,0.058838,0.016685,1.50E-05,0.029232,-0.020789,0.002389,-0.016905
0.0582,-0.039456,0.030105,0.01896,-0.001563,0.030715,-0.020164,0.002355,-0.01593
0.015137,0.049093,0.075608,0.020128,-0.001404,0.032476,-0.019483,0.002298,-0.0149
0.079752,-0.113702,-0.017751,0.021651,-0.002469,0.033447,-0.018758,0.002226,-0.013825
0.000799,0.046631,0.05168,0.022938,-0.003574,0.034024,-0.017988,0.002119,-0.012724
-0.015978,0.041821,0.037265,0.022643,-0.002114,0.03551,-0.017203,0.002017,-0.011589
0.074923,-0.018006,0.022948,0.023572,-0.001719,0.036521,-0.016409,0.001946,-0.010412
-0.018343,0.053774,0.032461,0.024461,-0.001127,0.037454,-0.015586,0.001891,-0.009202
0.019899,0.063378,0.046877,0.024441,0.000808,0.038783,-0.01475,0.001878,-0.007954
0.072558,-0.077843,0.00618,0.025921,0.000571,0.039678,-0.013891,0.001893,-0.00667
0.010285,0.027474,0.020498,0.027242,-0.000258,0.040138,-0.012987,0.001891,-0.005362
0.062947,-0.049122,-0.000979,0.028403,-0.000613,0.040481,-0.012043,0.001869,-0.00404
0.022251,-0.034713,-0.010589,0.029762,-0.001993,0.040311,-0.011059,0.001818,-0.002716
0.007937,0.044225,0.030108,0.030213,-0.001833,0.040655,-0.010046,0.001748,-0.001387
-0.011182,0.029802,-0.008139,0.030112,-0.000609,0.04104,-0.009029,0.0017,-4.60E-05
0.046193,-0.051502,-0.000981,0.030642,-0.000964,0.040912,-0.008006,0.001667,0.0013
-0.013621,0.025081,0.010982,0.031131,-0.001396,0.0411,-0.006967,0.001621,0.002647
0.036695,-0.003659,-0.005789,0.031464,-0.001039,0.041209,-0.005916,0.001573,0.004
